timestamp,run_a_validator_node__reward,adjustedReward,delegate_cosmos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1593224116,8.994264,,8.274723,,71.283306,2.61,484818332
1593216915,8.994264,2.606064,8.274723,1.886523,71.283316,2.62,487648203
1593209716,8.994336,2.606087,8.274789,1.88654,71.283322,2.64,490440225
1593202515,8.994407,2.606105,8.274855,1.886552,71.283383,2.66,494615023
1593195318,,,,,71.288452,2.63,488428514
1593188115,8.99568,2.60727,8.276026,1.887615,71.274556,2.56,476495022
1593180916,8.995478,2.607015,8.27584,1.887376,71.276794,2.58,480253465
1593173748,8.995501,,8.275861,,71.27725,2.58,479345681
1593166515,8.995501,2.606925,8.275861,1.887285,71.277978,2.56,477437654
1593159315,8.99616,2.607533,8.276467,1.88784,71.273383,2.54,472472633
1593152116,8.996462,2.607779,8.276745,1.888062,71.271674,2.6,482553267
1593144917,8.996583,2.607847,8.276856,1.88812,71.271366,2.6,483363138
1593137715,8.996721,2.607939,8.276983,1.888201,71.270844,2.63,488568902
1593130517,8.9968,2.607966,8.277056,1.888222,71.270838,2.62,487569604
1593123317,8.996899,2.60801,8.277147,1.888258,71.270699,2.65,489507762
1593116116,8.996966,2.608021,8.277209,1.888264,71.270826,2.64,490944451
1593108917,8.997096,2.60809,8.277328,1.888322,71.270505,2.65,492527089
1593101716,8.997216,2.608151,8.277438,1.888373,71.270264,2.65,493498734
1593094516,8.99707,2.607939,8.277304,1.888173,71.272239,2.65,492328284
1593087316,8.997392,2.608202,8.277601,1.888411,71.270396,2.65,494225622
1593080118,,,,,71.459775,2.65,493434114
1593072917,8.972873,2.583568,8.255044,1.865738,71.466557,2.64,490946272
1593065719,8.973193,2.583832,8.255338,1.865977,71.464657,2.62,488349961
1593058519,,,,,71.461498,2.6,482833061
1593051315,,,,,71.43938,2.67,496786644
1593044117,,,,,71.439676,2.67,498034315
1593036918,8.97729,2.587711,8.259107,1.869528,71.434684,2.67,496736382
1593029715,8.97751,2.587874,8.259309,1.869674,71.433592,2.67,496959615
1593022516,8.977564,2.587864,8.259359,1.869659,71.433939,2.7,501524271
1593015318,8.977775,2.588011,8.259553,1.869788,71.433015,2.68,498059644
1593008118,,,,,71.434695,2.75,511886183
1593000917,8.977317,2.587433,8.259132,1.869248,71.438117,2.77,515120286
1592993717,8.977254,,8.259074,,71.435922,2.78,517635785
1592986517,8.977254,2.587266,8.259074,1.869086,71.439916,2.78,515768732
1592979317,8.977292,2.587257,8.259108,1.869073,71.440214,2.82,522775943
1592972118,8.977448,2.587366,8.259252,1.86917,71.439543,2.78,516327078
1592964920,8.977745,2.58761,8.259525,1.86939,71.437805,2.79,519429195
1592957718,8.977624,2.587443,8.259414,1.869233,71.439322,2.78,514123199
1592950523,8.978463,2.58823,8.260186,1.869953,71.433284,2.79,518104779
1592943318,8.979181,2.588898,8.260847,1.870564,71.428178,2.79,519531010
1592936119,8.97946,2.589131,8.261103,1.870774,71.426529,2.82,523886936
1592928917,8.979971,2.58959,8.261573,1.871192,71.423131,2.82,523554182
1592921718,8.980108,2.58966,8.261699,1.871251,71.422909,2.78,516983460
1592914518,8.979888,2.589386,8.261497,1.870995,71.425342,2.68,498232780
1592907317,8.978721,2.588163,8.260424,1.869865,71.435294,2.67,496964129
1592900116,8.980031,2.589422,8.261629,1.871019,71.425476,2.67,497566965
1592892914,8.98162,,8.26309,,71.426002,2.66,494935471
1592885714,8.98162,2.590899,8.26309,1.872369,71.414181,2.66,495296581
1592878515,8.981737,2.590964,8.263198,1.872425,71.413882,2.67,497335202
1592871316,8.98172,2.590896,8.263182,1.872358,71.414639,2.7,499911190
1592864116,8.981707,2.590833,8.263171,1.872296,71.415371,2.68,497472036
1592856916,8.981628,2.590702,8.263098,1.872172,71.416629,2.69,499136466
1592849716,8.981616,2.590638,8.263087,1.872109,71.417345,2.69,499074034
1592842515,8.980716,2.589675,8.262259,1.871218,71.425253,2.71,502876359
1592835315,8.980671,2.589519,8.262217,1.871066,71.427015,2.7,501692456
1592828115,8.980671,2.589519,8.262217,1.871066,71.427015,2.71,503176303
1592820915,8.981755,2.590555,8.263215,1.872015,71.419002,2.66,494023314
1592813715,8.98165,2.590397,8.263118,1.871865,71.420496,2.66,493418505
1592806515,8.981616,2.590311,8.263086,1.871782,71.421413,2.67,496288738
1592799313,8.982647,2.591292,8.264035,1.87268,71.41383,2.66,493812126
1592792115,8.988445,2.59704,8.269369,1.877965,71.368382,2.64,489516189
1592784916,8.988444,,8.269368,,71.369073,2.6,483114739
1592777715,8.988444,2.596944,8.269368,1.877868,71.369545,2.61,485331353
1592770514,8.988483,,8.269404,,71.371557,2.62,486526943
1592763315,8.988483,2.596875,8.269404,1.877797,71.370552,2.61,484169092
1592756114,8.972365,2.580705,8.254576,1.862916,71.499395,2.62,485729031
1592748914,8.973133,2.581423,8.255282,1.863572,71.493856,2.59,480956668
1592741714,8.972708,2.580939,8.254891,1.863122,71.49792,2.6,482435552
1592734515,8.973103,2.581289,8.255255,1.863441,71.495307,2.6,482962807
1592727315,8.976572,2.584704,8.258446,1.866578,71.468325,2.6,483058007
1592720115,8.976572,2.584656,8.258446,1.86653,71.468898,2.62,485913831
1592712916,8.976474,2.584499,8.258356,1.866381,71.470364,2.61,485059611
1592705715,8.976524,2.584505,8.258402,1.866383,71.470493,2.62,486936628
1592698515,8.976565,2.584499,8.25844,1.866374,71.470715,2.62,486843202
1592691312,8.972783,2.580669,8.254961,1.862846,71.50144,2.62,485484062
1592684114,8.972951,2.580789,8.255115,1.862953,71.500687,2.59,481181615
1592676913,8.973088,2.580876,8.255241,1.863029,71.500205,2.59,481465925
1592669714,8.973112,2.580838,8.255263,1.862989,71.500729,2.59,480887536
1592662515,8.97415,2.581817,8.256218,1.863885,71.493161,2.59,481092411
1592655313,8.979119,2.58673,8.26079,1.8684,71.454252,2.58,479708615
1592648113,8.979052,2.586612,8.260728,1.868288,71.455433,2.58,479165241
1592640915,8.97887,2.586375,8.26056,1.868065,71.457514,2.59,480502487
1592633715,8.979109,2.586556,8.260781,1.868227,71.456297,2.6,482569201
1592626515,8.979107,2.586503,8.260778,1.868175,71.456943,2.6,482633012
1592619314,8.979909,,8.261516,,71.457895,2.61,484451477
1592612114,8.979909,2.587189,8.261516,1.868796,71.451967,2.6,483199835
1592604923,8.979823,2.587056,8.261437,1.86867,71.453219,2.63,488336895
1592597714,8.979776,2.586958,8.261394,1.868576,71.454208,2.61,484346744
1592590515,8.979962,2.587085,8.261565,1.868688,71.453433,2.61,483887635
1592583315,8.979727,,8.261349,,71.453544,2.63,488659206
1592576132,8.979727,2.586733,8.261349,1.868355,71.456711,2.64,489489579
1592568914,8.979705,2.586644,8.261328,1.868268,71.45769,2.64,489421411
1592561714,8.979309,,8.260964,,71.458553,2.63,487853253
1592554514,8.979309,2.586115,8.260964,1.867771,71.462398,2.6,482144999
1592547314,8.979403,2.58615,8.261051,1.867798,71.462343,2.61,483441347
1592540114,8.979445,2.586135,8.261089,1.86778,71.462695,2.59,481342574
1592532914,8.98001,2.58665,8.261609,1.86825,71.458822,2.64,489207738
1592525716,8.980308,2.5869,8.261883,1.868475,71.457028,2.64,491198594
1592518516,8.981358,2.587897,8.262849,1.869389,71.449285,2.64,489431169
1592511314,8.981599,2.588085,8.263071,1.869557,71.448041,2.64,489263940
1592504117,8.981579,2.588001,8.263053,1.869475,71.448968,2.66,493863878
1592496914,8.981583,2.587939,8.263056,1.869412,71.449728,2.67,495206945
1592489715,8.98154,2.58784,8.263017,1.869317,71.450718,2.67,495925244
1592482514,8.975695,2.581929,8.25764,1.863874,71.498057,2.69,498514245
1592475317,8.977095,2.583266,8.258927,1.865099,71.487666,2.69,498961118
1592468119,8.97832,2.584427,8.260054,1.866161,71.478665,2.68,497461370
1592460919,8.978451,2.584495,8.260175,1.866219,71.478382,2.67,495934191
1592453718,,,,,71.477515,2.67,495334637
1592446520,,,,,71.478835,2.68,496855091
1592439319,8.978536,2.584405,8.260253,1.866122,71.479783,2.69,501490173
1592432118,8.978535,2.584343,8.260252,1.86606,71.480487,2.71,501953384
1592424917,8.978535,2.584288,8.260252,1.866005,71.481141,2.68,495655218
1592417725,8.978655,2.58435,8.260363,1.866058,71.480853,2.67,495530917
1592410522,8.978788,2.584419,8.260485,1.866116,71.480562,2.69,498900714
1592403318,8.978222,2.583778,8.259964,1.865521,71.485957,2.69,498677559
1592396118,8.978041,2.58353,8.259798,1.865286,71.488219,2.71,502895448
1592388917,,,,,71.47177,2.71,503260832
1592381717,8.980232,2.585588,8.261813,1.867169,71.472339,2.73,506900951
1592374518,8.980248,2.585534,8.261828,1.867115,71.473008,2.69,498122636
1592367316,,,,,71.473592,2.7,499976023
1592360120,8.98038,2.585534,8.26195,1.867103,71.473496,2.71,501666623
1592352916,8.980445,2.585536,8.26201,1.867101,71.473713,2.73,505638377
1592345719,8.98078,2.585812,8.262318,1.86735,71.471726,2.72,504317945
1592338522,8.981021,2.585992,8.262539,1.867511,71.470506,2.7,500129657
1592331317,8.981124,2.586036,8.262634,1.867546,71.470384,2.69,498391505
1592324120,8.981268,2.586116,8.262766,1.867615,71.469994,2.69,498640290
1592316919,8.98122,2.586005,8.262722,1.867507,71.471132,2.73,506679935
1592309717,8.981393,2.586123,8.262882,1.867611,71.470428,2.74,507986616
1592302514,8.981502,2.586163,8.262981,1.867643,71.470377,2.74,508724615
1592295316,8.98145,2.586063,8.262934,1.867547,71.471339,2.73,505809508
1592288116,8.983047,2.5876,8.264404,1.868957,71.459359,2.74,507904570
1592280914,8.983062,2.587563,8.264417,1.868918,71.459887,2.74,510130437
1592273715,,,,,71.460776,2.73,505699449
1592266516,,,,,71.465793,2.71,502452545
1592259319,8.982676,2.587009,8.264062,1.868395,71.464964,2.73,506428773
1592252119,8.982813,2.587089,8.264188,1.868464,71.464548,2.72,504929093
1592244918,8.98335,2.58757,8.264682,1.868902,71.460969,2.7,500567226
1592237718,8.983414,2.587573,8.264741,1.8689,71.461181,2.69,499572318
1592230516,9.012967,2.617056,8.29193,1.896019,71.227687,2.64,488390836
1592223315,9.016941,2.620962,8.295586,1.899607,71.197104,2.65,494121408
1592216115,9.017578,2.621535,8.296172,1.900129,71.19285,2.61,486956962
1592208918,9.017639,2.621538,8.296228,1.900127,71.193069,2.61,486214582
1592201714,9.017358,2.621192,8.295969,1.899804,71.196128,2.59,480427686
1592194514,9.017356,2.621133,8.295967,1.899745,71.196888,2.65,492480010
1592187315,9.017458,2.621173,8.296061,1.899776,71.196862,2.69,503981092
1592180116,,,,,71.197023,2.74,513863841
1592172916,9.017561,2.621171,8.296156,1.899766,71.197366,2.77,515280465
1592165716,9.017576,2.621128,8.29617,1.899722,71.197939,2.8,522182526
1592158519,9.017837,2.621333,8.29641,1.899906,71.196524,2.81,523631938
1592151316,,,,,71.196862,2.79,521255936
1592144117,9.018334,2.621699,8.296867,1.900232,71.194122,2.81,523051903
1592136918,9.018355,2.621659,8.296887,1.90019,71.194697,2.84,529173604
1592129715,9.018371,2.621619,8.296902,1.90015,71.195272,2.83,527331320
1592122519,,,,,71.194247,2.82,526474965
1592115318,9.020014,2.62314,8.298413,1.901539,71.18374,2.83,527588054
1592108117,9.02007,2.623132,8.298464,1.901526,71.184056,2.85,530311766
1592100914,9.020068,2.623071,8.298463,1.901465,71.184774,2.87,533702775
1592093717,9.024999,2.62795,8.302999,1.90595,71.146511,2.87,534723654
1592086514,9.019637,2.62254,8.298066,1.900969,71.18939,2.86,532930021
1592079315,9.020033,2.622885,8.29843,1.901283,71.186882,2.86,535178826
1592072114,9.020138,2.622936,8.298527,1.901325,71.18667,2.88,536679280
1592064916,9.020168,2.622905,8.298554,1.901292,71.187136,2.87,534386947
1592057715,9.020065,2.622741,8.29846,1.901136,71.188662,2.87,532731200
1592050514,9.020033,2.622644,8.298431,1.901041,71.189715,2.85,529798394
1592043315,9.019942,2.622498,8.298347,1.900902,71.191112,2.84,528307708
1592036115,9.019904,2.622397,8.298311,1.900805,71.192173,2.83,527340814
1592028913,9.020051,2.622485,8.298447,1.900881,71.191747,2.83,527173950
1592021714,9.020016,2.622392,8.298415,1.900791,71.192698,2.84,528378529
1592014514,9.019486,2.621805,8.297927,1.900246,71.197562,2.86,532477954
1592007317,,,,,71.198296,2.85,532615955
1592000114,9.019478,2.621692,8.297919,1.900134,71.198859,2.86,531713188
1591992914,,,,,71.188135,2.86,532605917
1591985716,9.021111,2.623222,8.299422,1.901533,71.18718,2.84,530289297
1591978515,9.026917,2.628968,8.304764,1.906815,71.142098,2.88,536322569
1591971315,9.026885,2.62888,8.304734,1.906729,71.143016,2.91,544313118
1591964116,9.027484,2.629419,8.305285,1.90722,71.139013,2.88,536995585
1591956915,9.027605,2.629491,8.305396,1.907282,71.138662,2.86,533117269
1591949715,9.046069,2.647899,8.322384,1.924213,70.994135,2.87,533396553
1591942515,9.046054,2.647825,8.32237,1.924141,70.99492,2.83,525851700
1591935314,9.050559,2.652273,8.326514,1.928228,70.960252,2.82,525119228
1591928114,9.049578,2.651236,8.325611,1.92727,70.968612,2.8,519644011
1591920916,9.049616,2.651219,8.325647,1.92725,70.96898,2.75,514659644
1591913714,9.049719,2.65128,8.325742,1.927303,70.968688,2.83,526812220
1591906517,9.049772,2.651275,8.32579,1.927294,70.96896,2.8,520844272
1591899315,9.049908,2.651354,8.325915,1.927361,70.968593,2.86,534974540
1591892118,9.049936,2.651331,8.325941,1.927336,70.969035,2.95,552355670
1591884916,9.050039,2.651377,8.326036,1.927374,70.968922,2.97,557102682
1591877718,9.099735,2.701017,8.371756,1.973038,70.582027,3.03,571155465
1591870514,9.102442,2.703678,8.374247,1.975483,70.561598,3.08,576995711
1591863317,,,,,70.561954,3.06,572528293
1591856115,9.10254,2.70367,8.374337,1.975466,70.562092,3.08,578186644
1591848916,9.102508,2.703585,8.374308,1.975385,70.562952,3.09,578595502
1591841718,9.103262,2.704282,8.375001,1.976021,70.557792,3.11,583699404
1591834518,9.06841,2.669368,8.342937,1.943895,70.829695,3.11,582597231
1591827316,9.072206,2.673108,8.34643,1.947331,70.800733,3.12,583870815
1591820115,9.072359,2.673198,8.346571,1.947409,70.800285,3.07,573476977
1591812916,9.072492,2.673262,8.346693,1.947462,70.800061,3.07,573574773
1591805716,,,,,70.798433,3.07,573653503
1591798517,9.074125,2.674766,8.348195,1.948836,70.788845,3.08,577009409
1591791316,,,,,70.789046,3.06,572168417
1591784118,9.069094,2.669603,8.343566,1.944076,70.829753,3.06,572920186
1591776917,9.06866,2.669102,8.343167,1.943609,70.833959,3.06,573247472
1591769719,9.068331,2.668707,8.342865,1.943241,70.837323,3.1,581293739
1591762517,9.068284,2.668603,8.342821,1.943141,70.838356,3.09,577552977
1591755317,9.068907,2.669173,8.343394,1.943661,70.83415,3.1,580430500
1591748115,9.068779,2.668993,8.343277,1.94349,70.835792,3.11,582993690
1591740917,9.068746,2.668903,8.343246,1.943404,70.836741,3.11,581584254
1591733719,9.068835,2.668938,8.343328,1.943432,70.836696,3.13,585062644
1591726518,9.069248,2.669301,8.343708,1.943761,70.834075,3.14,587931033
1591719319,9.069395,2.669386,8.343843,1.943834,70.83364,3.13,586037401
1591712116,9.069938,2.669867,8.344343,1.944272,70.830153,3.16,590327920
1591704917,9.070618,2.67049,8.344968,1.944841,70.825519,3.18,594626695
1591697718,9.070989,2.670802,8.34531,1.945123,70.823352,3.16,589991048
1591690533,9.0727,2.672462,8.346884,1.946646,70.81063,3.16,589327877
1591683316,9.07257,2.672273,8.346765,1.946468,70.812367,3.11,581431216
1591676122,9.072613,,8.346804,,70.81293,3.11,580973285
1591668923,9.072613,2.672207,8.346804,1.946398,70.813364,3.11,582135027
1591661719,9.072687,2.672223,8.346872,1.946408,70.813516,3.16,590969963
1591654517,9.07249,2.671973,8.346691,1.946174,70.815715,3.13,586204671
1591647318,9.0725,2.671924,8.3467,1.946124,70.81638,3.08,574361396
1591640122,9.072582,2.671951,8.346776,1.946144,70.816403,3.07,573775897
1591632925,9.072764,2.672076,8.346942,1.946255,70.815653,3.04,568949590
1591625723,9.072869,2.67213,8.34704,1.946301,70.81544,3.03,565748453
1591618551,9.072806,2.672019,8.346982,1.946195,70.816509,3.06,571286409
1591611325,9.07348,2.672636,8.347602,1.946758,70.811944,3.08,576415639
1591604124,9.076131,2.675238,8.35004,1.949147,70.791907,3.07,573301270
1591596917,9.076307,2.675358,8.350203,1.949253,70.791259,3.03,566726305
1591589720,9.076375,2.675373,8.350265,1.949263,70.791369,3.02,564190577
1591582522,9.076385,2.675323,8.350274,1.949213,70.792032,3.02,565252672
1591575333,9.076043,,8.349959,,70.791672,3.03,564501867
1591568120,9.076043,2.67487,8.349959,1.948786,70.796045,3.01,562389155
1591560920,9.075653,2.674417,8.349601,1.948365,70.799832,3.01,562260591
1591553721,9.074887,2.673594,8.348896,1.947603,70.806489,2.95,552513801
1591546523,9.075251,2.673903,8.349231,1.947883,70.804284,2.96,552731250
1591539327,9.075149,2.673745,8.349137,1.947733,70.805781,2.91,549262830
1591532118,9.075177,2.673715,8.349162,1.947701,70.806282,3.02,564894766
1591524923,9.075239,2.673718,8.34922,1.947699,70.806483,3.07,573108139
1591517743,9.075464,2.673883,8.349427,1.947846,70.805455,3.08,575394931
1591510525,9.075346,2.673743,8.349318,1.947716,70.806653,3.08,576334576
1591503324,9.075946,2.674321,8.34987,1.948245,70.802274,3.1,579569938
1591496119,9.076163,2.674524,8.35007,1.948431,70.80078,3.09,577433104
1591488921,9.076517,2.674874,8.350396,1.948753,70.798135,3.06,573171422
1591481721,9.076395,2.674751,8.350283,1.948639,70.799145,3.09,577598393
1591474534,9.07645,2.674802,8.350334,1.948686,70.798799,3.09,578316477
1591467327,9.076159,,8.350067,,70.798242,3.09,577003462
1591460129,9.076159,2.674505,8.350067,1.948413,70.801178,3.11,580763906
1591452923,9.075981,2.674318,8.349903,1.948239,70.8027,3.13,583849713
1591445718,9.07691,2.675241,8.350758,1.949088,70.795561,3.15,588988579
1591438523,9.07691,2.675239,8.350757,1.949086,70.795613,3.14,585664277
1591431322,9.078152,2.676488,8.3519,1.950236,70.785889,3.13,584637628
1591424126,9.07812,2.676455,8.351871,1.950205,70.786165,3.14,585948760
1591416922,9.078172,2.676509,8.351918,1.950255,70.785774,3.13,585704469
1591409718,9.078408,,8.352135,,70.784501,3.08,574575244
1591402520,9.078408,,8.352135,,70.784834,3.07,576932971
1591395319,9.078408,2.676738,8.352135,1.950465,70.784211,3.1,580838766
1591388116,9.078341,2.676672,8.352073,1.950404,70.784772,3.15,588251252
1591380924,9.078702,,8.352406,,70.781762,3.16,589565168
1591373724,9.078702,2.677031,8.352406,1.950735,70.782095,3.15,587941578
1591366517,9.078482,2.67681,8.352204,1.950531,70.783956,3.14,587089710
1591359323,9.07774,2.676065,8.351521,1.949846,70.789863,3.16,590643980
1591352122,9.077719,2.676043,8.351502,1.949825,70.790206,3.18,594350199
1591344918,9.078059,2.676385,8.351815,1.95014,70.787646,3.08,574471595
1591337717,9.077687,2.67602,8.351472,1.949805,70.790522,3.06,571823962
1591330520,9.077763,2.676104,8.351542,1.949883,70.789924,3.07,574059231
1591323319,9.077801,2.67614,8.351577,1.949916,70.789734,3.12,583398514
1591316117,9.077675,2.676012,8.351461,1.949798,70.790828,3.1,579639844
1591308917,9.077667,2.675993,8.351454,1.949779,70.79108,3.12,582231686
1591301724,9.077232,2.675527,8.351054,1.949349,70.79488,3.13,584855479
